Site,Li,Сутки,Неделя,Месяц,Доступ
banktea.ru,No,0,0,0,
bantikiibabochki.ru,No,0,0,0,
banzay-tmn.ru,Yes,3,19,80,
bar2pic.ru,No,0,0,0,
baraholka-irbit.ru,No,0,0,0,
barbarikum.ru,No,0,0,0,
barberlady.ru,No,0,0,0,
barebells.ru,No,0,0,0,
barkbeetlewood.ru,No,0,0,0,
barocco-spb.ru,Yes,0,0,231,
bars-food.ru,No,0,0,0,
bars-navi.ru,No,0,0,0,
barterhome.ru,No,0,0,0,
barterhomes.ru,No,0,0,0,
baseactive.ru,No,0,0,0,
bashnabash.ru,No,0,0,0,
basislocal.ru,No,0,0,0,
basseyn-volna.ru,No,0,0,0,
bastim.ru,No,0,0,0,
batpub.ru,No,0,0,0,
baudisch.ru,No,0,0,0,
baumhauskaz.ru,No,0,0,0,
bavtos.ru,No,0,0,0,
baykal-tour.ru,No,0,0,0,
baysa.ru,No,0,0,0,
baza-78.ru,No,0,0,0,
baza-otdyha-astrahan.ru,No,0,0,0,
bazamedia.ru,No,0,0,0,
bazamob.ru,Hide,0,0,0,
bazatihvin.ru,No,0,0,0,
baziinrimini.ru,No,0,0,0,
bbcdomain.ru,No,0,0,0,
bbk-stroy.ru,No,0,0,0,
bc-office.ru,No,0,0,0,
bcpe.ru,No,0,0,0,
bcxk.ru,No,0,0,0,
beamr.ru,No,0,0,0,
beauty-contests.ru,No,0,0,0,
beauty-yar.ru,No,0,0,0,
beautyfon.ru,No,0,0,0,
beautyline-shop.ru,No,0,0,0,
bebiby.ru,No,0,0,0,
bechoice.ru,No,0,0,0,
beciul.ru,No,0,0,0,
bedoneim.ru,No,0,0,0,
beegdesign.ru,Yes,0,0,1,
beeline73rus.ru,No,0,0,0,
beezzz.ru,No,0,0,0,
bekbek.ru,No,0,0,0,
belarusacep.ru,No,0,0,0,
belarusatov.ru,No,0,0,0,
belarusehuj.ru,No,0,0,0,
belarusonuk.ru,No,0,0,0,
belgorodagro.ru,No,0,0,0,
belielubo.ru,No,0,0,0,
bellocasa-samara.ru,No,0,0,0,
belovazaks.ru,No,0,0,0,
beltplicym.ru,No,0,0,0,
ben-s.ru,Yes,1,14,581,
benoneiz.ru,No,0,0,0,
benzin-kerosin.ru,No,0,0,0,
berani.ru,No,0,0,0,
berestadesigners.ru,No,0,0,0,
bergerscreening.ru,No,0,0,0,
berlom.ru,No,0,0,0,
berries-russia.ru,No,0,0,0,
besplatnye-porno-roliki.ru,Yes,235,1114,2025,
bessmertstalingrad.ru,No,0,0,0,
best-appliances.ru,No,0,0,0,
best-e-teacher-2017.ru,No,0,0,0,
best-eng-classes-2017.ru,No,0,0,0,
best-gel.ru,No,0,0,0,
best-shooops.ru,No,0,0,0,
best-trailer-ever.ru,No,0,0,0,
best-videos.ru,No,0,0,0,
bestclocks4y.ru,No,0,0,0,
bestfood74.ru,No,0,0,0,
bestgruz.ru,No,0,0,0,
bestinrus.ru,No,0,0,0,
bestmag-info4.ru,No,0,0,0,
bestmag-info5.ru,No,0,0,0,
bestsupport.ru,No,0,0,0,
betastroykmv.ru,No,0,0,0,
betotal.ru,No,0,0,0,
betsbonus.ru,No,0,0,0,
better-stuff.ru,No,0,0,0,
betterfuture.ru,No,0,0,0,
bez-gazet.ru,No,0,0,0,
bezen-cdik.ru,No,0,0,0,
bezmorshhinok.ru,No,0,0,0,
beznarkotikov-sochi.ru,No,0,0,0,
beztoksinov.ru,No,0,0,0,
bfertioon.ru,No,0,0,0,
bg-moscow.ru,No,0,0,0,
bgyrys.ru,No,0,0,0,
bibam.ru,No,0,0,0,
biblio7.ru,Hide,0,0,0,
bidnew.ru,No,0,0,0,
big-msk.ru,No,0,0,0,
bigleeds.ru,No,0,0,0,
biglobe.ru,No,0,0,0,
bigmp4data.ru,No,0,0,0,
bigssale.ru,No,0,0,0,
bikebond.ru,No,0,0,0,
bikedoc.ru,No,0,0,0,
biletbalet.ru,No,0,0,0,
biletbroker.ru,No,0,0,0,
bilingva-kid.ru,No,0,0,0,
billiard-nn.ru,Hide,0,0,0,
bimoneys.ru,No,0,0,0,
bintik-cip.ru,No,0,0,0,
biodar4pets.ru,No,0,0,0,
biokaminyrus.ru,Yes,2,5,16,
biokonteiner.ru,No,0,0,0,
bionicfood.ru,No,0,0,0,
bioseptik7.ru,No,0,0,0,
biostart-organik.ru,No,0,0,0,
biotechcom.ru,No,0,0,0,
biotechcomp.ru,No,0,0,0,
biotransport-msk.ru,No,0,0,0,
bipand.ru,No,0,0,0,
biscuitbuket.ru,No,0,0,0,
biscuitbyket.ru,No,0,0,0,
biskvitbuket.ru,No,0,0,0,
bistrookna.ru,No,0,0,0,
bistrovdolg.ru,No,0,0,0,
bitrix-import.ru,No,0,0,0,
bitronix.ru,No,0,0,0,
biva.ru,No,0,0,0,
bivlash.ru,No,0,0,0,
biz-i.ru,No,0,0,0,
biznees2017.ru,No,0,0,0,
biznes-plaza.ru,No,0,0,0,
biznessalekca24.ru,No,0,0,0,
bizon39.ru,Yes,1,1,24,
bizreputation.ru,No,0,0,0,
bizzavr.ru,Yes,2,3,43,
bk-bonus.ru,No,0,0,0,
bk-monolit.ru,No,0,0,0,
bkaa.ru,No,0,0,0,
bkfoods.ru,No,0,0,0,
bkiinform.ru,No,0,0,0,
bkizvest.ru,No,0,0,0,
bkleon1.ru,No,0,0,0,
bksklad.ru,No,0,0,0,
bktt.ru,No,0,0,0,
bl-ik.ru,No,0,0,0,
black-books.ru,Yes,1,6,31,
black-profline.ru,Yes,0,4,11,
blackoud.ru,No,0,0,0,
blackseadog.ru,No,0,0,0,
blackseawolf.ru,No,0,0,0,
blandbears.ru,No,0,0,0,
bleek-3d.ru,No,0,0,0,
blizko-nedorogo.ru,No,0,0,0,
block-google.ru,No,0,0,0,
block-mail.ru,No,0,0,0,
block-yandex.ru,No,0,0,0,
blockchainer.ru,No,0,0,0,
blog-gamer.ru,No,0,0,0,
blog-is.ru,No,0,0,0,
blogdomar.ru,No,0,0,0,
bloglab.ru,Yes,31,231,918,
blognebloggera.ru,No,0,0,0,
blogsmoy.ru,No,0,0,0,
blokriko.ru,Yes,1,10,54,
bloody-simon.ru,No,0,0,0,
blsspain-russia.ru,No,0,0,0,
bm-generator.ru,No,0,0,0,
bmo-secure.ru,No,0,0,0,
bmschiki.ru,No,0,0,0,
bmw-only.ru,No,0,0,0,
bmw-remontbloka.ru,No,0,0,0,
boardsales.ru,No,0,0,0,
bobini.ru,No,0,0,0,
bodyleme.ru,No,0,0,0,
bodyvoice.ru,Hide,0,0,0,
bodyzzz1.ru,No,0,0,0,
bodyzzz2.ru,No,0,0,0,
bodyzzz3.ru,No,0,0,0,
bodyzzz4.ru,No,0,0,0,
bogorodskaya-igrushka.ru,Yes,0,8,15,
boksitogorsk-pesok.ru,No,0,0,0,
bollyfan.ru,Yes,3,23,68,
bolshakor.ru,No,0,0,0,
bolshoy-bazar.ru,No,0,0,0,
bolwetrafa.ru,No,0,0,0,
bolwetrafa1.ru,No,0,0,0,
bomortro.ru,No,0,0,0,
bonus-nemo.ru,No,0,0,0,
bonus-web.ru,No,0,0,0,
bonus-wip.ru,No,0,0,0,
bonuser.ru,No,0,0,0,
bonys-games-mall.ru,No,0,0,0,
bonys-gemes-mall.ru,No,0,0,0,
book770.ru,Yes,0,2,2,
bookforpeopleonline.ru,No,0,0,0,
booking-hotel.ru,No,0,0,0,
bookingmart.ru,No,0,0,0,
books-vip.ru,Yes,2,6,30,
boonus-gams-mail.ru,No,0,0,0,
borbel.ru,No,0,0,0,
bordeias.ru,No,0,0,0,
bormasib.ru,No,0,0,0,
boroda-rostov.ru,No,0,0,0,
bortiki-v-krovatku.ru,No,0,0,0,
bortiktoys.ru,No,0,0,0,
botiaopwqbna.ru,No,0,0,0,
botify.ru,No,0,0,0,
botulizm.ru,No,0,0,0,
bourrache.ru,No,0,0,0,
box6.ru,No,0,0,0,
boxggg.ru,No,0,0,0,
boxsport24.ru,No,0,0,0,
bpdd.ru,No,0,0,0,
bplus-tlt.ru,No,0,0,0,
bpsnovostroy.ru,No,0,0,0,
brafab24.ru,No,0,0,0,
brain-trainer-2017.ru,No,0,0,0,
brainbodymind.ru,No,0,0,0,
brainess.ru,No,0,0,0,
branconsze.ru,No,0,0,0,
brandclock1.ru,No,0,0,0,
bravovincent.ru,No,0,0,0,
bravovinsent.ru,No,0,0,0,
breakmotive.ru,No,0,0,0,
brend-27.ru,Yes,0,2,3,
brendovnet.ru,No,0,0,0,
brick33.ru,No,0,0,0,
brickmarket39.ru,No,0,0,0,
bride-service.ru,No,0,0,0,
bridgestonemine.ru,No,0,0,0,
bridgestoneotr.ru,No,0,0,0,
brilliant-dveri.ru,No,0,0,0,
brilliantlove.ru,No,0,0,0,
brocade-company.ru,No,0,0,0,
broggi.ru,No,0,0,0,
broken-promise.ru,Yes,0,12,714,
broker-onlajn.ru,No,0,0,0,
brokercoins.ru,No,0,0,0,
brokerskoe-obsluzhivanie.ru,No,0,0,0,
brotherhoodofsteel.ru,No,0,0,0,
browy.ru,No,0,0,0,
bruise.ru,No,0,0,0,
bruises.ru,No,0,0,0,
bs-class.ru,No,0,0,0,
bsbh.ru,No,0,0,0,
bsde.ru,No,0,0,0,
btkbaltriviera.ru,No,0,0,0,
bto-ooo.ru,No,0,0,0,
budassi.ru,No,0,0,0,
buh-rf.ru,Yes,0,2,4,
buhklerk.ru,No,0,0,0,
buhoneuw.ru,No,0,0,0,
buildguild.ru,No,0,0,0,
building-media.ru,No,0,0,0,
bukasofa.ru,No,0,0,0,
buketonline34.ru,No,0,0,0,
bulkpak.ru,No,0,0,0,
bumagastock.ru,No,0,0,0,
bumc-ot.ru,No,0,0,0,
bupack.ru,No,0,0,0,
buran72.ru,No,0,0,0,
burdin-advert.ru,No,0,0,0,
burgauto.ru,No,0,0,0,
burgissimo.ru,No,0,0,0,
burilka76-77.ru,No,0,0,0,
buroatletika.ru,No,0,0,0,
bursov-lawyers.ru,No,0,0,0,
busbestprice.ru,No,0,0,0,
business-informer.ru,No,0,0,0,
businessball.ru,No,0,0,0,
businessdesk.ru,No,0,0,0,
businessonline-free.ru,No,0,0,0,
businesstrid.ru,No,0,0,0,
butchers-steaks.ru,No,0,0,0,
butik4me.ru,No,0,0,0,
butlerbot.ru,No,0,0,0,
butokfaucet.ru,No,0,0,0,
butterflyland.ru,No,0,0,0,
butwin.ru,No,0,0,0,
buwoneaz.ru,No,0,0,0,
buy-btc.ru,No,0,0,0,
buycytotec.ru,Hide,0,0,0,
buyernedv.ru,No,0,0,0,
buyfor.ru,No,0,0,0,
buyreplica.ru,No,0,0,0,
buzagda-shop.ru,No,0,0,0,
bvcaslfyirac.ru,No,0,0,0,
bvefsaeww.ru,No,0,0,0,
bxsite.ru,No,0,0,0,
bykitchen.ru,No,0,0,0,
bylonead.ru,No,0,0,0,
bystik.ru,No,0,0,0,
c-clique.ru,No,0,0,0,
c-log.ru,No,0,0,0,
c-n-k.ru,No,0,0,0,
c302k4.ru,No,0,0,0,
c66.ru,No,0,0,0,
cabmash-spb.ru,No,0,0,0,
cacaocha.ru,No,0,0,0,
cactus-semena.ru,No,0,0,0,
cactusavenue.ru,Yes,8,78,241,
cafe-makrus.ru,No,0,0,0,
cafeoliva.ru,Hide,0,0,0,
cafeugolek.ru,No,0,0,0,
caffecoll24.ru,No,0,0,0,
cake-tort.ru,No,0,0,0,
cakebot.ru,No,0,0,0,
calligaris24.ru,No,0,0,0,
campanar.ru,No,0,0,0,
candycloud.ru,No,0,0,0,
candyweb.ru,Yes,7,57,6796,
canoetours.ru,No,0,0,0,
capital-cashme.ru,Yes,0,0,0,
capitalhealth.ru,No,0,0,0,
caplp.ru,No,0,0,0,
captaino.ru,No,0,0,0,
car-bya.ru,No,0,0,0,
car-korea.ru,Yes,4,18,80,
care4home.ru,No,0,0,0,
caretto-shop.ru,No,0,0,0,
caribbeancrisis.ru,No,0,0,0,
caringhome.ru,No,0,0,0,
carliftmarket.ru,No,0,0,0,
carliftmaster.ru,No,0,0,0,
carliftservice.ru,No,0,0,0,
carliftshop.ru,No,0,0,0,
carmash.ru,No,0,0,0,
carprica.ru,No,0,0,0,
carsher.ru,No,0,0,0,
carsmetic.ru,No,0,0,0,
cartstar.ru,No,0,0,0,
casch-box.ru,No,0,0,0,
cash-birds.ru,No,0,0,0,
cashback-rate.ru,No,0,0,0,
cashbackscanner.ru,No,0,0,0,
cashcash24.ru,No,0,0,0,
casinid.ru,No,0,0,0,
casinowin3.ru,No,0,0,0,
casulclub.ru,No,0,0,0,
catalog-monet.ru,No,0,0,0,
catenalex.ru,No,0,0,0,
cavoneop.ru,No,0,0,0,
cbtester.ru,Yes,0,2,3,
cc-tn.ru,No,0,0,0,
cclique.ru,No,0,0,0,
ccvetok24.ru,No,0,0,0,
cdeloyremont.ru,No,0,0,0,
cdnprotonvideo.ru,No,0,0,0,
cdo24.ru,No,0,0,0,
cds159.ru,No,0,0,0,
cds66.ru,No,0,0,0,
cegvewe.ru,No,0,0,0,
celbeyli.ru,No,0,0,0,
cena-deshevo.ru,No,0,0,0,
cenadostavki.ru,No,0,0,0,
cens59.ru,No,0,0,0,
center-rem.ru,No,0,0,0,
centerspb.ru,No,0,0,0,
centertandy.ru,No,0,0,0,
centr-fasad.ru,No,0,0,0,
centr-rr.ru,No,0,0,0,
centrabc.ru,No,0,0,0,
centraudita.ru,No,0,0,0,
centreinstein.ru,No,0,0,0,
centrsvet72.ru,No,0,0,0,
cephalexin-500.ru,No,0,0,0,
cephalexin500.ru,Yes,1,12,63,
cerberbaf.ru,No,0,0,0,
cerethris-shop.ru,No,0,0,0,
cerfiler.ru,No,0,0,0,
cezecorp.ru,No,0,0,0,
cfcnews.ru,No,0,0,0,
cfr24.ru,Yes,3,15,16,
cgpspb.ru,No,0,0,0,
cgu-bin-login-account.ru,No,0,0,0,
chambprosnonp.ru,No,0,0,0,
chaos-games.ru,Yes,0,5,10,
charas.ru,Yes,0,6,12,
charger24.ru,No,0,0,0,
chasytreker.ru,No,0,0,0,
chaunin.ru,No,0,0,0,
chekushin.ru,No,0,0,0,
chel-tehplan.ru,No,0,0,0,
chelebs.ru,No,0,0,0,
chelkam-ru.ru,No,0,0,0,
chelprom2017.ru,No,0,0,0,
chelprommetall.ru,No,0,0,0,
chelstroyauto.ru,Yes,17,161,584,
chemanako.ru,No,0,0,0,
chern-info.ru,Hide,0,0,0,
chessunion.ru,No,0,0,0,
chestnayapolitika.ru,No,0,0,0,
chicparfum.ru,No,0,0,0,
child-live.ru,No,0,0,0,
child-msk.ru,No,0,0,0,
child-web.ru,No,0,0,0,
childcompany.ru,No,0,0,0,
childcorp.ru,No,0,0,0,
children-group.ru,No,0,0,0,
children-msk.ru,No,0,0,0,
children-online.ru,No,0,0,0,
children-spb.ru,No,0,0,0,
children-web.ru,No,0,0,0,
childrencorp.ru,No,0,0,0,
childrencourses.ru,No,0,0,0,
chilecare.ru,No,0,0,0,
chilloutfm.ru,Yes,0,0,0,
chillstep.ru,No,0,0,0,
china-machinery-catalog.ru,No,0,0,0,
china-moto-catalog.ru,Yes,0,0,99,
china-mvideo.ru,No,0,0,0,
chinetown.ru,No,0,0,0,
chip-master23.ru,No,0,0,0,
chistjulja.ru,No,0,0,0,
chistota72.ru,No,0,0,0,
chrisnamold.ru,No,0,0,0,
christianlibrary.ru,Yes,0,0,0,
chtogde40.ru,No,0,0,0,
churey.ru,No,0,0,0,
churgame.ru,No,0,0,0,
ciklevkapodkluch.ru,Yes,13,14,318,
cilomastor.ru,No,0,0,0,
cinema2017.ru,No,0,0,0,
cipon.ru,No,0,0,0,
cipro500.ru,Yes,36,170,597,
ciragan.ru,No,0,0,0,
cis-pvp.ru,No,0,0,0,
cisco-company.ru,No,0,0,0,
citadel163.ru,No,0,0,0,
citicomp.ru,No,0,0,0,
citiotel.ru,No,0,0,0,
city-menu.ru,No,0,0,0,
city-of-anime.ru,No,0,0,0,
city-style-x.ru,No,0,0,0,
city-voyag.ru,No,0,0,0,
citygirl-opt.ru,Yes,1,8,38,
ciwoneeq.ru,No,0,0,0,
ck-profil.ru,No,0,0,0,
cknidz.ru,No,0,0,0,
classica-band.ru,No,0,0,0,
classicmebel21.ru,No,0,0,0,
claudiepierlot.ru,No,0,0,0,
clean-robotics.ru,No,0,0,0,
cleaning-service-24.ru,No,0,0,0,
cleanmann.ru,No,0,0,0,
cleanvill.ru,No,0,0,0,
cleo-samp.ru,Yes,0,5,17,
clever-sys.ru,No,0,0,0,
cliene.ru,No,0,0,0,
climfy.ru,No,0,0,0,
clindamycin-phosphate.ru,No,0,0,0,
clockgallery.ru,No,0,0,0,
clondaik.ru,Yes,0,5,7,
clonidineonline.ru,Yes,15,134,381,
cloud2stream.ru,No,0,0,0,
cloudstream1.ru,No,0,0,0,
cloudvideo1.ru,No,0,0,0,
club-x-vulkan.ru,No,0,0,0,
clubtehno.ru,No,0,0,0,
clubtravelers.ru,No,0,0,0,
clubvks.ru,No,0,0,0,
cmae.ru,No,0,0,0,
cnci3d.ru,No,0,0,0,
coal-miners.ru,No,0,0,0,
coal-nn.ru,No,0,0,0,
coc-accs.ru,No,0,0,0,
cocomats.ru,No,0,0,0,
codde.ru,No,0,0,0,
codeshopping.ru,No,0,0,0,
codesshop.ru,No,0,0,0,
codestan.ru,No,0,0,0,
codewizard.ru,No,0,0,0,
codmax.ru,No,0,0,0,
codvk1.ru,No,0,0,0,
codvk2.ru,No,0,0,0,
codvk3.ru,No,0,0,0,
codvk4.ru,No,0,0,0,
codvk5.ru,No,0,0,0,
codvk6.ru,No,0,0,0,
codvk7.ru,No,0,0,0,
codvk8.ru,No,0,0,0,
codvk9.ru,No,0,0,0,
coelux-russia.ru,No,0,0,0,
coffeole.ru,No,0,0,0,
coffevarki16.ru,No,0,0,0,
cofpersgeu.ru,No,0,0,0,
coinsbroker.ru,No,0,0,0,
coinsman.ru,No,0,0,0,
coinsweb.ru,No,0,0,0,
cok-tabigat.ru,No,0,0,0,
cold-film.ru,Yes,4,25,75,
colibri-desing.ru,No,0,0,0,
collegium24.ru,No,0,0,0,
collinsdale.ru,No,0,0,0,
colorproff.ru,No,0,0,0,
colx.ru,No,0,0,0,
com-systems.ru,No,0,0,0,
comdenak.ru,No,0,0,0,
comfort-luxe.ru,No,0,0,0,
commissionshop24.ru,No,0,0,0,
compassesleonardo.ru,No,0,0,0,
compassm.ru,No,0,0,0,
compind.ru,No,0,0,0,
complect-auto.ru,No,0,0,0,
complex-e.ru,No,0,0,0,
complinks.ru,No,0,0,0,
computers032.ru,No,0,0,0,
comunita.ru,No,0,0,0,
conan-universe.ru,No,0,0,0,
conan-world.ru,No,0,0,0,
conan1.ru,No,0,0,0,
conanexile.ru,No,0,0,0,
condklimat.ru,No,0,0,0,
conjoint.ru,No,0,0,0,
consaltingservice.ru,No,0,0,0,
consigliere-event.ru,No,0,0,0,
consilium-med.ru,No,0,0,0,
consister.ru,No,0,0,0,
consol-oil.ru,No,0,0,0,
construction-easy.ru,No,0,0,0,
consulting96.ru,Yes,1,2,6,
consus-russia.ru,No,0,0,0,
contentmarket33.ru,No,0,0,0,
context-for-you.ru,No,0,0,0,
contextru.ru,No,0,0,0,
controlthreeducks.ru,No,0,0,0,
cool-remont-spb.ru,No,0,0,0,
cooler38.ru,No,0,0,0,
coordinat.ru,No,0,0,0,
copiam.ru,No,0,0,0,
copyiphone.ru,No,0,0,0,
core-mobile.ru,No,0,0,0,
corp-consult.ru,No,0,0,0,
cosmeticcafe.ru,No,0,0,0,
cosmopitanie.ru,No,0,0,0,
cotcxp.ru,No,0,0,0,
cottonwool.ru,No,0,0,0,
countary.ru,No,0,0,0,
countrytoy.ru,No,0,0,0,
courtyard-marriott.ru,No,0,0,0,
cowhistcoa.ru,No,0,0,0,
cppg-chita.ru,No,0,0,0,
cpwomen.ru,No,0,0,0,
cr-pe.ru,No,0,0,0,
craft-analytics.ru,No,0,0,0,
craft-hosting.ru,Yes,95,478,1641,
craftforyou.ru,No,0,0,0,
crane-company.ru,No,0,0,0,
creative-bath.ru,No,0,0,0,
creatorsguild.ru,No,0,0,0,
creditjet.ru,No,0,0,0,
crestor-generic.ru,Hide,0,0,0,
crimeaguidebook.ru,No,0,0,0,
crimes-of-ukraine.ru,No,0,0,0,
crmaira.ru,No,0,0,0,
crocomot.ru,No,0,0,0,
crocomoto.ru,No,0,0,0,
cross-nn.ru,No,0,0,0,
crowdbl.ru,No,0,0,0,
crownmedia.ru,No,0,0,0,
cryoexpert.ru,No,0,0,0,
cryptobankir.ru,No,0,0,0,
cryptomap.ru,Yes,13,79,194,
crystalband.ru,No,0,0,0,
cs-boostmonitoring.ru,No,0,0,0,
cs-clanx.ru,No,0,0,0,
cs-fix.ru,No,0,0,0,
csboreal.ru,No,0,0,0,
csfury.ru,No,0,0,0,
csgodagger.ru,No,0,0,0,
csgoofastingo.ru,No,0,0,0,
csgostavki.ru,No,0,0,0,
csk32.ru,No,0,0,0,
csp-b.ru,No,0,0,0,
cspatrol.ru,Yes,0,0,4,
csxs.ru,No,0,0,0,
ctak-parts.ru,No,0,0,0,
ctcplus.ru,No,0,0,0,
ctz-rosseti.ru,No,0,0,0,
cubicrubik.ru,No,0,0,0,
cuboneas.ru,No,0,0,0,
cuguili.ru,No,0,0,0,
cultchili.ru,No,0,0,0,
cultchilli.ru,No,0,0,0,
cultoor.ru,No,0,0,0,
cupbycup.ru,No,0,0,0,
cupsite.ru,No,0,0,0,
curreauzei.ru,No,0,0,0,
currencyexchang.ru,No,0,0,0,
custom-electric.ru,No,0,0,0,
customssupport.ru,No,0,0,0,
cvet-life.ru,No,0,0,0,
cvetochek52.ru,No,0,0,0,
cyber-safety.ru,No,0,0,0,
cybermystic.ru,No,0,0,0,
cyms.ru,No,0,0,0,
cznnal.ru,No,0,0,0,
d310.ru,No,0,0,0,
da-imbalance.ru,No,0,0,0,
dadgetologia.ru,No,0,0,0,
daemon-tools-program.ru,Yes,0,0,50,
daftrak.ru,No,0,0,0,
dagdecor.ru,No,0,0,0,
dagestan-rk.ru,Yes,1,3,6,
daily-english-2017.ru,No,0,0,0,
daily-lesson-2017.ru,No,0,0,0,
dailyclub.ru,No,0,0,0,
dairon.ru,No,0,0,0,
dalhimia.ru,Yes,1,3,8,
dalishis.ru,No,0,0,0,
dalmorepw.ru,No,0,0,0,
dalnobo-cik.ru,No,0,0,0,
damo4kirulyat.ru,No,0,0,0,
damop-jas.ru,No,0,0,0,
dance-abc.ru,No,0,0,0,
dancelatino.ru,No,0,0,0,
danielfelipekutepov.ru,No,0,0,0,
danko72.ru,No,0,0,0,
dannaff.ru,No,0,0,0,
danni-lentex.ru,Yes,0,0,0,
dantegroup.ru,No,0,0,0,
dantex-nn.ru,No,0,0,0,
dantex-rk.ru,No,0,0,0,
dappeal.ru,No,0,0,0,
daprime.ru,No,0,0,0,
daras.ru,No,0,0,0,
daridrugim.ru,No,0,0,0,
darludyam.ru,Hide,0,0,0,
dasha123.ru,No,0,0,0,
data-power.ru,No,0,0,0,
dating-fast.ru,No,0,0,0,
dating777.ru,No,0,0,0,
davaibablo.ru,No,0,0,0,
davidvarga.ru,No,0,0,0,
davinchi-boxing.ru,No,0,0,0,
davinci02.ru,No,0,0,0,
davir-bookstore.ru,Yes,0,0,4,
davosgroup.ru,No,0,0,0,
dbrwood.ru,No,0,0,0,
dcoljiala.ru,No,0,0,0,
dec-oil.ru,No,0,0,0,
decoracian.ru,No,0,0,0,
decorator-club.ru,No,0,0,0,
defoto.ru,No,0,0,0,
dejoneor.ru,No,0,0,0,
dejoneuj.ru,No,0,0,0,
dekor61.ru,No,0,0,0,
delash-lab.ru,No,0,0,0,
delete-system.ru,No,0,0,0,
delikatesy-na-kubany.ru,No,0,0,0,
dell-company.ru,No,0,0,0,
delo-masters.ru,No,0,0,0,
deloseti.ru,No,0,0,0,
delovoysoyuz.ru,No,0,0,0,
delovrep.ru,No,0,0,0,
delovsupe.ru,No,0,0,0,
deluxe-med.ru,Yes,11,84,414,
denas-shop.ru,Yes,21,89,404,
denfex.ru,No,0,0,0,
dengi-onlain24.ru,No,0,0,0,
dengivdolg01.ru,No,0,0,0,
dengivdolg03.ru,No,0,0,0,
dengivdolg08.ru,No,0,0,0,
dengivdolg09.ru,No,0,0,0,
dengivdolg11.ru,No,0,0,0,
dengivdolg12.ru,No,0,0,0,
dengivdolg14.ru,No,0,0,0,
dengivdolg15.ru,No,0,0,0,
dengivdolg17.ru,No,0,0,0,
dengivdolg19.ru,No,0,0,0,
dengivdolg25.ru,No,0,0,0,
dengivdolg27.ru,No,0,0,0,
dengivdolg28.ru,No,0,0,0,
dengivdolg38.ru,No,0,0,0,
dengivdolg39.ru,No,0,0,0,
dengivdolg41.ru,No,0,0,0,
dengivdolg43.ru,No,0,0,0,
dengivdolg45.ru,No,0,0,0,
dengivdolg65.ru,No,0,0,0,
dengivdolg70.ru,No,0,0,0,
dengivdolg75.ru,No,0,0,0,
dengivdolg83.ru,No,0,0,0,
denientier.ru,No,0,0,0,
deniskalegov.ru,No,0,0,0,
dennybravo.ru,No,0,0,0,
denoneaf.ru,No,0,0,0,
denovoipa.ru,No,0,0,0,
denperprod.ru,No,0,0,0,
dental-classic.ru,No,0,0,0,
dental-nv.ru,No,0,0,0,
dentalchance.ru,No,0,0,0,
depial-goods.ru,No,0,0,0,
depohostel.ru,No,0,0,0,
depozit102.ru,No,0,0,0,
deqoneow.ru,No,0,0,0,
derevo-oboi.ru,No,0,0,0,
derevyannye-lestnicy.ru,Yes,35,67,292,
dergelen.ru,No,0,0,0,
design-luboy.ru,No,0,0,0,
desire4shock.ru,No,0,0,0,
detalisceplenie.ru,No,0,0,0,
detalist-auto.ru,No,0,0,0,
deti-ru.ru,No,0,0,0,
deti-tut.ru,No,0,0,0,
detitime.ru,No,0,0,0,
detivtsvete.ru,No,0,0,0,
detskiyeoboi.ru,No,0,0,0,
detstvo-msk.ru,No,0,0,0,
detstvo-ru.ru,No,0,0,0,
detstvo-web.ru,No,0,0,0,
development-ufa.ru,Yes,7,36,103,
devguild.ru,No,0,0,0,
devhumor.ru,No,0,0,0,
devin.ru,No,0,0,0,
dexft.ru,No,0,0,0,
dexss.ru,No,0,0,0,
dextrade.ru,No,0,0,0,
dgarmony.ru,No,0,0,0,
diagnost02.ru,No,0,0,0,
dial-travel.ru,No,0,0,0,
diamondsims.ru,Yes,0,4,15,
dianahepp.ru,No,0,0,0,
diboneet.ru,No,0,0,0,
diclofenac-75mg.ru,Yes,2,8,86,
diclofenacsodium.ru,Hide,0,0,0,
dieselmaster58.ru,No,0,0,0,
dieselonlybrave.ru,No,0,0,0,
dietabum.ru,No,0,0,0,
diez-group.ru,No,0,0,0,
digibig.ru,No,0,0,0,
digitools.ru,No,0,0,0,
dilapbio.ru,No,0,0,0,
dilefd.ru,No,0,0,0,
dimkfedorov.ru,No,0,0,0,
dimos-maschinenbau.ru,No,0,0,0,
dinara-alieva.ru,No,0,0,0,
dinaraalieva.ru,No,0,0,0,
dinowev.ru,No,0,0,0,
diodiks.ru,No,0,0,0,
dioflowers.ru,No,0,0,0,
diplom59.ru,No,0,0,0,
diplomyplus.ru,Yes,1,5,25,
direct-omsk.ru,No,0,0,0,
direct2u.ru,No,0,0,0,
dirizhabl-kazan.ru,No,0,0,0,
dirror.ru,No,0,0,0,
dischieved.ru,No,0,0,0,
discountsdetyam.ru,No,0,0,0,
disgliipres.ru,No,0,0,0,
disignbyev.ru,No,0,0,0,
dislewent.ru,No,0,0,0,
distaking.ru,No,0,0,0,
divan-neva.ru,No,0,0,0,
divinginfo.ru,No,0,0,0,
divoit.ru,No,0,0,0,
diy-studio.ru,No,0,0,0,
dizajnclub.ru,No,0,0,0,
